name,address,city,state,country,postalCode,latitude,longitude,categories,keys,,
State Road Beverage & Deli,4810 State Rd,Cleveland,OH,US,44109,41.4234,-81.71,"Breweries,Wholesale Foods",us/oh/cleveland/4810staterd/1713565806,,
Stateline Brewery & Restaurant,4118 Lake Tahoe Blvd,South Lake Tahoe,CA,US,96150,38.9578274,-119.9427464,"Brewery,American Restaurant",us/ca/southlaketahoe/4118laketahoeblvd/1776849538,,
Staten Island Brewing Co LLC,20 Kinsey Pl,Staten Island,NY,US,10303,40.6288,-74.1696,Brewers,us/ny/statenisland/20kinseypl/-1214175986,,
Station 26 Brewing,7045 E 38th Ave,Denver,CO,US,80207,39.7696,-104.9059,Brewers,us/co/denver/7045e38thave/1245665832,,
Station U Brew,211 W StewartStewart,Puyallup,WA,US,98371,47.1934,-122.2958,Brewers,us/wa/puyallup/211wstewartstewart/-121134525,,
Station U-Brew,211 W Stewart Ave,Puyallup,WA,US,98371,47.19,-122.33,Brewery,us/wa/puyallup/211wstewartave/-121134525,,
Station U-brew,211 W Stewart Ave,Puyallup,WA,US,98371,47.19315132,-122.2958661,Brewery,us/firwood/puyallup/211wstewartave/-121134525,,
Ste Michelle Wine Estates,3501 Quadrangle Blvd Ste 320,Orlando,FL,US,32817,28.6011,-81.2147,"Wineries,Brewers",us/fl/orlando/3501quadrangleblvdste320/-1252062119,,
Ste Michelle Wine Estates,2205 Point Blvd 120,Elgin,IL,US,60123,42.03,-88.28,"Wineries,Vineyards,Brewers",us/il/elgin/2205pointblvd120/-1252062119,,
Steady Habit Brewing Company,95 Bridge Rd,Haddam,CT,US,6438,41.44836,-72.47244,"Food & Drink,Breweries",us/ct/haddam/95bridgerd/907349503,,
Steam Bell Beer Works,1717 Oak Lake Blvd E,Midlothian,VA,US,23112,37.5,-77.63,Brewery,us/va/midlothian/1717oaklakeblvde/-1384262561,,
Steam Plant Brewing Company,159 S Lincoln St,Spokane,WA,US,99201,47.66,-117.43,Brewery,us/wa/spokane/159slincolnst/1086725304,,
Steam Plant Grill,159 S Lincoln St,Spokane,WA,US,99201,47.65521004,-117.4243788,"Brewery,Restaurant",us/wa/spokane/159slincolnst/1870937251,,
Steamworks Brewing Co,442 Wolverine Dr,Bayfield,CO,US,81122,37.23,-107.59,Brewers,us/co/bayfield/442wolverinedr/-1619999954,,
Steel N' Wood Brew Llc,501 5th Ave S E,Stewartville,MN,US,55976,43.85067,-92.481398,Brewers,us/pleasantgrove/stewartville/5015thavese/307077682,,
Steel Phoenix Brewing Co LLC,6195 Creek View Trl,Farmington,NY,US,14425,42.9714,-77.3642,Brewers,us/ny/farmington/6195creekviewtrl/2078911932,,
Steel String Brewery,106 S Greensboro St,Carrboro,NC,US,27510,35.90992286,-79.07255178,Brewery,us/nc/carrboro/106sgreensborost/1089755150,,
Steel String Craft Brewery,106 S Greensboro St A,Carrboro,NC,US,27510,35.9097,-79.0727,Brewers,us/nc/carrboro/106sgreensborosta/-1719014746,,
Steel Toe Brewing,4848 W 35th St,Minneapolis,MN,US,55416,44.96,-93.26,"Brewery,Brewers",us/mn/minneapolis/4848w35thst/-1466989791,,
Steelhead Brewing Company,199 E 5th Ave,Eugene,OR,US,97401,44.06,-123.08,Brewery,us/or/eugene/199e5thave/-2136741944,,
Steelhead Brewing Company,333 California Dr,Burlingame,CA,US,94010,37.56,-122.37,"Brewery,American Restaurant",us/ca/burlingame/333californiadr/-2136741944,,
Steelhead Micro Brewery,4175 Campus Drive,Irvine,CA,US,,33.651025,-117.839111,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/irvine/4175campusdrive/418136977,,
Steelhead Micro Brewery,4175 Campus Drive,Irvine,CA,US,,33.651025,-117.839111,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/irvine/4175campusdrive/418136977,,
Steel's Beverage & Deli,1248 High St Ste 1,Painesville,OH,US,44077,41.7387,-81.2688,"Beverage Manufacturers,Breweries",us/oh/painesville/1248highstste1/-2027603259,,
Steelyard Brewing Co,441 W Bagley Rd 189,Berea,OH,US,44017,41.3721,-81.8694,Brewers,us/oh/berea/441wbagleyrd189/333716603,,
Stem Ciders,2811 Walnut St Unit 150,Denver,CO,US,80205,39.76,-104.87,"Brewery,Bar",us/co/denver/2811walnutstunit150/482636785,,
Steppe Cellars Llc,1991 Chaffee Rd,Sunnyside,WA,US,98944,46.44,-119.91,"Wineries,Brewers",us/wa/sunnyside/1991chaffeerd/1090846943,,
Stereo Brewing Co,1 Delantera Dr,Irvine,CA,US,92620,33.718219,-117.764579,Brewers,us/ca/irvine/1delanteradr/-1168237400,,
Stereo Brewing Company,950 S Via Rodeo,Placentia,CA,US,92870,33.88,-117.85,Brewery,us/ca/placentia/950sviarodeo/-2059988267,,
Sterling Pig Brewery,609 W State St,Media,PA,US,19063,39.91,-75.38,Brewery,us/pa/media/609wstatest/-1264002400,,
Sterling Pig Brewery,609 W State St,Media,PA,US,19063,39.91809951,-75.3978669,"Restaurant,Brewery",us/glenriddle/media/609wstatest/-1264002400,,
Steuben Brewing Co,10286 Judson Rd,Hammondsport,NY,US,14840,42.5008,-77.1879,"Brewers,Brewery",us/ny/hammondsport/10286judsonrd/1307374150,,
Steuben Brewing Company,10286 Judson Rd,Hammondsport,NY,US,14840,42.4,-77.22,Brewery,us/ny/hammondsport/10286judsonrd/-315076745,,
Steve's Innfield,861 Wooster Rd W,Barberton,OH,US,44203-7136,41.010974,-81.622037,breweries & brew pubs,us/oh/barberton/861woosterrdw/1208302001,,
Stew & Brew LLC,98-213 Pahemo St,Aiea,HI,US,96701,21.3875,-157.9495,Brewers,us/hi/aiea/98213pahemost/1435413077,,
Stewart's Brewing Company,219 Governors Pl,Bear,DE,US,19701,39.63498506,-75.66105008,Brewery,us/de/bear/219governorspl/-210717856,,
Sthulmuller Vineyards,35 Stillman St,San Francisco,CA,US,94107,37.7829,-122.3949,"Wineries,Vineyards,Brewers",us/ca/sanfrancisco/35stillmanst/1682750492,,
Stickmen Brewing Company,40 N State St,Lake Oswego,OR,US,97034,45.4,-122.68,Brewery,us/oswego/lakeoswego/40nstatest/-1573595741,,
Stickmen Brewing Company,40 N State St,Lake Oswego,OR,US,97034,45.41628,-122.66393,"Brewery,Restaurant",us/or/lakeoswego/40nstatest/-1573595741,,
Stilt House Brewery,625 US-19 ALT,Palm Harbor,FL,US,34683,28.08,-82.76,Brewery,us/fl/palmharbor/625us19alt/-1639851078,,
Stilt House Brewery,625 Alt 19,Palm Harbor,FL,US,34683,28.08,-82.76,Brewery,us/fl/palmharbor/625alt19/-1639851078,,
Stina's Cellars,2211 70th Ave W,Tacoma,WA,US,98466,47.2394,-122.5297,"Wineries,Brewers",us/wa/tacoma/221170thavew/-1437410104,,
Stinger Bar The,2222 49th St S,Gulfport,FL,US,33707-4920,27.747677,-82.699606,breweries & brew pubs,us/fl/gulfport/222249thsts/-1989939380,,
Stockyards Brewing Co.,1600 Genessee St Ste 100,Kansas City,MO,US,64102,39.09,-94.58,Brewery,us/mo/kansascity/1600genesseestste100/-440734947,,
Stone Brewery,San Diego International Airport,San Diego,CA,US,,32.7338006,-117.1933038,"Restaurant,Brewery",us/ca/sandiego/sandiegointernationalairport/-1846097627,,
Stone Brewery,San Diego International Airport,San Diego,CA,US,,32.7338006,-117.1933038,"Restaurant,Brewery",us/california/sandiego/sandiegointernationalairport/-1846097627,,
Stone Brewing - San Diego Airport,San Diego Airport,San Diego,CA,US,,32.981578,-117.262661,"Restaurant,Brewery",us/california/sandiego/sandiegoairport/-233598648,,
Stone Brewing - San Diego Airport,San Diego Airport,San Diego,CA,US,,32.981578,-117.262661,"Restaurant,Brewery",us/ca/sandiego/sandiegoairport/-233598648,,
Stone Brewing Co,614 Cortez Ave,Vista,CA,US,92084,33.21,-117.2,Brewers,us/ca/vista/614cortezave/-1846093925,,
Stone Brewing Co,8912 Spanish Ridge Ave,Las Vegas,NV,US,89148,36.0066,-115.1277,Brewers,us/nv/lasvegas/8912spanishridgeave/-1846093925,,
Stone Brewing Co,1213 Las Posas,San Clemente,CA,US,92673,33.468871,-117.632571,Brewers,us/ca/sanclemente/1213lasposas/-1846093925,,
Stone Brewing Co,17615 W Moore,Grant,MI,US,49327,43.2935,-86.0129,Brewers,us/mi/grant/17615wmoore/-1846093925,,
Stone Brewing Co. Richmond,4304 Williamsburg Ave,Henrico,VA,US,23231,37.55,-77.32,Brewery,us/montrose/henrico/4304williamsburgave/506454607,,
Stone Brewing Co. Richmond,4304 Williamsburg Ave,Henrico,VA,US,23231,37.55,-77.32,Brewery,us/va/henrico/4304williamsburgave/506454607,,
Stone Brewing Company - Airport,Airport Terminal Rd,San Diego,CA,US,,32.733078,-117.203521,"Restaurant,Pubs,Brewery",us/ca/sandiego/airportterminalrd/-345999863,,
Stone Brewing Company - Airport,Airport Terminal Rd,San Diego,CA,US,,32.733078,-117.203521,"Restaurant,Pubs,Brewery",us/california/sandiego/airportterminalrd/-345999863,,
Stone Brewing World Bistro & Gardens,2816 Historic Decatur Rd 116,San Diego,CA,US,92106,32.7406,-117.2116,"Brewers,Restaurant",us/ca/sandiego/2816historicdecaturrd116/-568709982,,
Stone Company Store - Oceanside,310 North Tremont Street,Oceanside,CA,US,,33.196718,-117.381248,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/oceanside/310northtremontstreet/1475093004,,
Stone Company Store - Oceanside,310 North Tremont Street,Oceanside,CA,US,,33.196718,-117.381248,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/oceanside/310northtremontstreet/1475093004,,
Stone Company Store - Pasadena,220 S Raymond Ave #103,Pasadena,CA,US,91105,34.141742,-118.148395,"Restaurant,American,Brewery",us/ca/pasadena/220sraymondave103/-692495140,,
Stone Corral,830 Taft Rd,Huntington,VT,US,#REF!,44.312512,-72.959827,Brewers,us/huntingtoncenter/huntington/830taftrd/243784060,,
Stone Corral Brewery,83 Huntington Rd,Richmond,VT,US,5477,44.398853,-73.0015,"Breweries,Food & Drink",us/vt/richmond/83huntingtonrd/338022446,,
Stone Corrall Brewery LLC,83 Huntington Rd,Richmond,VT,US,5477,44.399,-73.0016,Brewers,us/vt/richmond/83huntingtonrd/1177917626,,
Stone Cow Brewery,500 West St,Barre,MA,US,1005,42.42,-72.1,Brewers,us/ma/barre/500westst/1101023076,,
Stone Mountain Brewery,6655 James B Rivers Dr,Stone Mountain,GA,US,30083,33.8,-84.17,Brewery,us/ga/stonemountain/6655jamesbriversdr/641334008,,
Stonecloud Brewing Company,1012 st St,Oklahoma City,OK,US,73106,35.4688,-97.5289,Brewers,us/ok/oklahomacity/1012stst/1839121869,,
Stoneface Brewing Co LLC,436 Shattuck Way 6,Portsmouth,NH,US,3801,43.05,-70.78,Brewers,us/nh/portsmouth/436shattuckway6/-1103947490,,
Stoneface Brewing Company,436 Shattuck Way,Portsmouth,NH,US,3801,43.11553238,-70.81916949,Brewery,us/nh/portsmouth/436shattuckway/-723958369,,
Stonefield Cellars Winery,8220 Nc Highway 68 N,Stokesdale,NC,US,27357,36.2515,-79.9663,"Wineries,Brewers",us/nc/stokesdale/8220nchighway68n/510082107,,
Stonehedge Winery,1004 Clinton St,Napa,CA,US,94559,38.3012,-122.2874,"Wineries,Vineyards,Brewers",us/ca/napa/1004clintonst/-996658960,,
Stone's Brew,24482 Main St,Foresthill,CA,US,95631,39.0196,-120.8183,Brewers,us/ca/foresthill/24482mainst/1684820656,,
Stonewood Grill & Tavern,5072 Doctor Phillips Blvd,Orlando,FL,US,OrlandoFL,28.5,-81.37,breweries & brew pubs,us/fl/orlando/5072doctorphillipsblvd/-1300641372,,
Stoneyard Brewing Co,26 Clinton St,Brockport,NY,US,14420,43.2163,-77.9395,Brewers,us/ny/brockport/26clintonst/323858849,,
Stoneyhead Brewing,5301 Longley Ln,Reno,NV,US,89511,39.38,-119.87,Brewers,us/nv/reno/5301longleyln/-625498996,,
Stoneyhead Brewing,5301 Longley Ln,Reno,NV,US,89511,39.472893,-119.76698,"Breweries,Food & Drink",us/pleasantvalley/reno/5301longleyln/-625498996,,
Stoneyhead Brewing Co.,5301 Longley Ln 84 C,Reno,NV,US,89511,39.52,-119.81,Brewery,us/pleasantvalley/reno/5301longleyln84c/-625498996,,
Stony Lake Brewing Company,447 E Michigan Ave,Saline,MI,US,48176,42.17,-83.78,Brewery,us/mi/saline/447emichiganave/-1910299547,,
Stony Ridge Winery,4948 Tesla Rd,Livermore,CA,US,94550,37.6652,-121.7322,"Wineries,Vineyards,Brewers",us/ca/livermore/4948teslard/9296994,,
Stooges Pub & Grub,13230 Albermarle Rd,Charlotte,NC,US,28227,35.223205,-80.63037477,Brewery,us/nc/charlotte/13230albermarlerd/-740644095,,
Stooges Pub & Grub,13230 Albermarle Road,Charlotte,NC,US,28227,35.19,-80.83,Brewery,us/nc/charlotte/13230albermarleroad/-740644095,,
Storm Brewery,321 E Emma Ave,Springdale,AR,US,72764,36.18,-94.14,Brewers,us/ar/springdale/321eemmaave/571599905,,
Storm Clouds Brewing LLC,905 W Main St 22,Durham,NC,US,27701,36.0013,-78.9115,Brewers,us/nc/durham/905wmainst22/630236857,,
Stormy Mountain Brewing,133 E Woodin Ave,Chelan,WA,US,98816,47.84,-120.0185,Brewers,us/wa/chelan/133ewoodinave/1320115651,,
Storybook Brewing,3121 N El Paso St,Colorado Springs,CO,US,80907,38.86,-104.76,Brewery,us/cospgs/coloradosprings/3121nelpasost/2098054274,,
Storybook Brewing,3121 N El Paso St Ste A,Colorado Springs,CO,US,80907,38.86,-104.76,Brewery,us/co/coloradosprings/3121nelpasoststea/2098054274,,
Storybook Brewing,3121 N El Paso St,Colorado Springs,CO,US,80907,38.878,-104.8128,"Brewers,Restaurant",us/co/coloradosprings/3121nelpasost/2098054274,,
Storytellers Brewery-Meet Hse,109 N Maple St C,Corona,CA,US,92880,33.8829,-117.6034,Brewers,us/ca/corona/109nmaplestc/-1320670167,,
Storz Trophy Room,345 Riverfront Dr,Omaha,NE,US,68102,41.268507,-95.925182,Brewery,us/ne/omaha/345riverfrontdr/577531009,,
Stoudt Brewing Co,Rr 272,Adamstown,PA,US,19501,40.24,-76.06,Brewers,us/pa/adamstown/rr272/-615850775,,
Stoudts Brewing Company,2800 N Reading Rd,Adamstown,PA,US,19501,40.23715271,-76.07191241,Brewery,us/pa/adamstown/2800nreadingrd/-1878462375,,
Stoup Brewing,1108 nd St,Seattle,WA,US,98107,47.66,-122.38,Brewers,us/wa/seattle/1108ndst/377671223,,
Stoup Brewing,1108 N W 52nd,Seattle,WA,US,98107,47.61,-122.33,Brewery,us/wa/seattle/1108nw52nd/377671223,,
Stout Beard Brewing Co LLC,604 Elm St,Rome,NY,US,13440,43.2237,-75.4611,Brewers,us/ny/rome/604elmst/-1724436419,,
Stouthearted Brewing,2075 E Shore Dr,Lansing,NY,US,14882,42.5368,-76.5059,Brewers,us/ny/lansing/2075eshoredr/520330024,,
Straight To Ale,3200 Leeman Ferry Rd SW,Huntsville,AL,US,35801,34.7017,-86.5919,"Brewery,Brewers",us/al/huntsville/3200leemanferryrdsw/1690416773,,
Straight To Ale Brands,2610 Clinton Ave W,Huntsville,AL,US,35805,34.7,-86.62,Brewery,us/al/huntsville/2610clintonavew/-412277615,,
Straight To Ale Taproom,3200 Leeman Ferry Rd,Huntsville,AL,US,,34.694523,-86.5936,"Breweries,Food & Drink",us/al/huntsville/3200leemanferryrd/-1573220135,,
Straitjacket Brewing Co Inc,5004 Western Ave,Omaha,NE,US,68132,41.26,-96.01,Brewers,us/ne/omaha/5004westernave/37371255,,
Strand Brewery,93415 County Road 690,Dowagiac,MI,US,49047,42.0803,-86.2027,Brewers,us/mi/dowagiac/93415countyroad690/-791308188,,
Strand Brewing Co,23520 Telo Ave 2,Torrance,CA,US,90505,33.8,-118.35,Brewers,us/ca/torrance/23520teloave2/-791304486,,
Strand Brewing Co,2201 Dominguez St,Torrance,CA,US,90501,33.8413512,-118.3213889,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/torrance/2201dominguezst/-791304486,,
Strand Brewing Co.,23520 Telo Ave,Torrance,CA,US,90505,33.813766,-118.336655,"Restaurant,Brewery",us/ca/torrance/23520teloave/-791304486,,
Strange Brew Inc,107 Sandy Creek Rd,Verona,PA,US,15147,40.484255,-79.853613,Brewers,us/pa/verona/107sandycreekrd/1732060798,,
Strange Brew Vintage,8000 Kroll Way,Bakersfield,CA,US,93311,35.3499,-119.0922,Brewers,us/ca/bakersfield/8000krollway/321955432,,
Strange Brewing Company,1330 Zuni St,Denver,CO,US,80204,39.73722,-105.01526,"Restaurant,Brewery",us/co/denver/1330zunist/1708983129,,
Strange Craft Beer Co,1330 Zuni St,Denver,CO,US,80204,39.76,-104.87,Brewery,us/co/denver/1330zunist/-263777708,,
Strange Craft Beer Company,1330 Zuni St,Denver,CO,US,80204,39.73711631,-105.0148008,Brewery,us/co/denver/1330zunist/-1517640791,,
Strange Land Brewery,5904 Bee Cave Rd,Austin,TX,US,78746,30.296276,-97.82671,"Breweries,Food & Drink",us/westlakehls/austin/5904beecaverd/416434147,,
Stratch Brewing Co,264 Thompson Rd,Ava,IL,US,62907,37.8757,-89.4309,Brewers,us/il/ava/264thompsonrd/-1519490569,,
Strawn Brewing Co,27 Word St,Fairburn,GA,US,30213,33.5609,-84.5843,Brewers,us/ga/fairburn/27wordst/369708697,,
Strike Brewing Co.,2099 S 10th St #30,San Jose,CA,US,95112,37.38,-121.89,Brewery,us/ca/sanjose/2099s10thst30/506793902,,
Strike Brewing Co. & Warehouse Taproom,2099 South 10th Street #30,San Jose,CA,US,95112,37.310513,-121.85796,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/sanjose/2099south10thstreet30/12934793,,
Stromfield Tuckahoe Brewing,3092 English Creek Ave,Egg Harbor Township,NJ,US,8234,39.42,-74.6161,Brewers,us/nj/eggharbortownship/3092englishcreekave/22126735,,
Strong Rope Brewery,574 President St,Brooklyn,NY,US,11215,40.676801,-73.984102,"Brewery,Restaurant",us/ny/brooklyn/574presidentst/368463105,,
"Strong Rope Brewery, LLC",1024 Pacific St,Brooklyn,NY,US,11238,40.64,-73.94,Brewers,us/ny/brooklyn/1024pacificst/368463105,,
Structures Brewing,1420 N State St,Bellingham,WA,US,98225,48.73,-122.48,Brewery,us/wa/bellingham/1420nstatest/1886867008,,
Strycker Vineyards,33 W Shore Rd,Belvedere Tiburon,CA,US,94920,37.884,-122.458,"Beverage Manufacturers,Breweries",us/ca/belvederetiburon/33wshorerd/-1815096270,,
Strycker Vineyards,33 W Shore Rd,Belvedere Tiburon,CA,US,94920,37.883984,-122.458047,"Beverage Manufacturers,Breweries",us/tiburon/belvederetiburon/33wshorerd/-1815096270,,
Stuart Cellars,41006 Simi Ct,Temecula,CA,US,92591,33.51,-117.1,"Wineries,Vineyards,Brewers",us/ca/temecula/41006simict/2109541169,,
Stubborn Beauty Brewing,180 Johnson St,Middletown,CT,US,6457,41.57215,-72.657906,"Breweries,Food & Drink",us/ct/middletown/180johnsonst/1432654861,,
Stucks!,3010 N Greenview Ave,Chicago,IL,US,60657,41.85,-87.65,Brewery,us/il/chicago/3010ngreenviewave/-891902377,,
Studio Brew,5074 Lake Forest Dr,Kingsport,TN,US,37663,36.472826,-82.464192,Brewers,us/tn/kingsport/5074lakeforestdr/-917498920,,
Stumblefoot Brewing,1784 La Costa Meadows Dr,San Marcos,CA,US,92078,33.10486362,-117.2192535,Brewery,us/ca/sanmarcos/1784lacostameadowsdr/-151399376,,
Stumblefoot Brewing Co.,La Costa Meadows Drive,San Marcos,CA,US,,33.104827,-117.219229,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/sanmarcos/lacostameadowsdrive/-151399376,,
Stumblefoot Brewing Co.,La Costa Meadows Drive,San Marcos,CA,US,,33.104827,-117.219229,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/sanmarcos/lacostameadowsdrive/-151399376,,
Stumblin Inn The,1 N Main St,Elba,NY,US,ElbaNY,43.07,-78.18,breweries & brew pubs,us/ny/elba/1nmainst/-1807423216,,
Stumblin' Monkey Brewing Co.,61 School Street,Victor,NY,US,14564,42.98,-77.41,Brewery,us/ny/victor/61schoolstreet/-611657147,,
Stumbling Steer Brewery,3700 Ellison Rd NW,Albuquerque,NM,US,87114,35.2067,-106.6533,Brewers,us/nm/albuquerque/3700ellisonrdnw/1337625080,,
Su Vino Winery,120 S Main St Ste 40,Grapevine,TX,US,76051,32.9401,-97.0785,"Wineries,Brewers",us/tx/grapevine/120smainstste40/1323270310,,
Sub Noir Brewing Co.,2039 Progress Ct,Raleigh,NC,US,27608,35.82,-78.65,Brewery,us/nc/raleigh/2039progressct/1802195830,,
Subversion Brewing,2174 W Divide Creek St,Meridian,ID,US,83646,43.59,-116.42,Brewery,us/id/meridian/2174wdividecreekst/1723542024,,
Suds Bro Brewery,1012 Main St,Evanston,WY,US,82930,41.26806737,-110.9661499,Brewery,us/wy/evanston/1012mainst/-95441060,,
Suds Brothers Brewery,127 E Aspen Ave Fruita Co,Fruita,CO,US,81521,39.15896214,-108.732732,Brewery,us/co/fruita/127easpenavefruita/-1977761914,,
Sudwerk Brewhouse Grille,9900 Greenback Ln,Folsom,CA,US,95630,38.68346751,-121.177712,"Brewery,American Restaurant",us/mormonisland/folsom/9900greenbackln/433575996,,
Sudwerk Brewhouse Grille,9900 Greenback Ln,Folsom,CA,US,95630,38.67,-121.14,"Brewery,American Restaurant",us/ca/folsom/9900greenbackln/433575996,,
Sugar Creek Brewery,215 Southside Dr,Charlotte,NC,US,28217,35.19,-80.83,Brewery,us/nc/charlotte/215southsidedr/-508103452,,
Sugar Creek Winery,125 Boone Country Ln,Defiance,MO,US,63341,38.6038,-90.8,"Wineries,Vineyards,Brewers",us/mo/defiance/125boonecountryln/-670164714,,
Sugar Ray' Bar,1858 Wakeling St,Philadelphia,PA,US,19124-2857,40.016427,-75.074824,breweries & brew pubs,us/pa/philadelphia/1858wakelingst/-490346401,,
Sugar Ridge Brewery,17745 N Dixie Hwy,Bowling Green,OH,US,43402,41.4108,-83.6509,Brewers,us/oh/bowlinggreen/17745ndixiehwy/-569525163,,
Suisun Valley Winery,2302 Morrison Ln,Fairfield,CA,US,94534,38.2667,-122.1283,"Wineries,Brewers",us/ca/fairfield/2302morrisonln/609406804,,
Sumerian Brewing Co.,15510 Woodinville Redmond Rd N E,Woodinville,WA,US,98072,47.75,-122.09,Brewery,us/wa/woodinville/15510woodinvilleredmondrdne/-2014947646,,
Sumerian Brewing Co.,15510 Woodinville Redmond Rd NE Bldg E110,Woodinville,WA,US,98072,47.75,-122.09,Brewery,us/wa/woodinville/15510woodinvilleredmondrdnebldge110/-2014947646,,
Summerset Winery,15101 Fairfax St,Indianola,IA,US,50125,41.36,-93.56,"Wineries,Vineyards,Brewers",us/ia/indianola/15101fairfaxst/1396523043,,
Summit Brewing Co,6259 Panorama Dr,Panora,IA,US,50216,41.7241,-94.4172,Brewers,us/ia/panora/6259panoramadr/-63062317,,
Summit City Brewerks,1501 E Berry St,Fort Wayne,IN,US,46803,41.081167,-85.117342,Brewery,us/in/fortwayne/1501eberryst/116980207,,
Sumner Crest Winery & Vineyard,5306 Old Highway 52,Portland,TN,US,37148,36.577134,-86.453312,"Wineries,Brewers",us/tn/portland/5306oldhighway52/325201659,,
Sun Dog Brewing LLC,1928 Tanglewood Rd,Jacksonville Beach,FL,US,32250,30.306,-81.4081,Brewers,us/fl/jacksonvillebeach/1928tanglewoodrd/767085104,,
Sun King Brewing Co Tap Room,7848 E 96th St,Fishers,IN,US,46037,39.9276,-86.0256,Brewers,us/in/fishers/7848e96thst/2071736833,,
Sun River Brewing Co,56840 Venture Ln,Bend,OR,US,97707,43.83,-121.49,Brewers,us/or/bend/56840ventureln/-155867040,,
Sunbrian Lounge,12 N 60th St,Philadelphia,PA,US,19139-2348,39.962292,-75.240738,breweries & brew pubs,us/pa/philadelphia/12n60thst/889770740,,
Sundown Saloon,12553 Ulmerton Rd,Largo,FL,US,33774-3605,27.883268,-82.812693,breweries & brew pubs,us/fl/largo/12553ulmertonrd/672002142,,
Sundowner Brewery,30961 Agoura Rd 321,Westlake Village,CA,US,91361,34.14,-118.89,Brewers,us/ca/westlakevillage/30961agourard321/-337272145,,
Sunriver Brewing Co,1005 NW Galveston Ave Ste 150,Bend,OR,US,97703,44.0565,-121.3295,Brewers,us/or/bend/1005nwgalvestonaveste150/-155867040,,
Sun-Rype Products USA Inc,111 S Railroad Ave,Selah,WA,US,98942,46.6523,-120.525,"Beverage Manufacturers,Breweries",us/wa/selah/111srailroadave/-420422185,,
Sunset Boulevard Brewing Co,4213 Portage St,Kalamazoo,MI,US,49001,42.249,-85.5602,Brewers,us/mi/kalamazoo/4213portagest/1013536152,,
Sunset Reservoir Brewing Co,1735 Noriega St,San Francisco,CA,US,94122,37.76,-122.48,Brewers,us/ca/sanfrancisco/1735noriegast/-1047105817,,
Sunset Winery,1535 S Burleson Blvd,Burleson,TX,US,76028,32.5115,-97.3003,"Wineries,Vineyards,Brewers",us/tx/burleson/1535sburlesonblvd/-657137114,,
Sunsweet Growers Inc,105 S Buttonwood St,Fleetwood,PA,US,19522,40.4558,-75.8133,"Beverage Manufacturers,Breweries",us/pa/fleetwood/105sbuttonwoodst/-1026101297,,
Sunup Brewing Company,322 E Camelback Rd,Phoenix,AZ,US,85012,33.45,-112.06,"Brewery,Bar",us/az/phoenix/322ecamelbackrd/592008836,,
SunUp Brewing Company,322 East Camelback Road,Phoenix,AZ,US,85012,33.50949,-112.068756,"Restaurant,American,Brewery",us/az/phoenix/322eastcamelbackroad/592008836,,
Super Discount Beverages,350 S Spring Garden Ave,Deland,FL,US,32720,29.0232,-81.3241,"Breweries,Wholesale Foods",us/fl/deland/350sspringgardenave/1593774488,,
Super Liquor Ii,2794 Willow Ave 101,Clovis,CA,US,93612,36.801434,-119.727277,"Beverage Manufacturers,Breweries",us/ca/clovis/2794willowave101/-2123134305,,
Supreme Jazz Wine,Harrisburg Pa,Harrisburg,PA,US,17111,40.27,-76.88,Brewery,us/pa/harrisburg/harrisburgpa/-2072837991,,
Surf Brewery LLC,4561 Market St,Ventura,CA,US,93003,34.2578,-119.2311,"Brewers,Brewery",us/ca/ventura/4561marketst/-84911020,,
Surfside Brewing Co,32 Smith St,East Moriches,NY,US,11940,40.81,-72.76,Brewers,us/ny/eastmoriches/32smithst/-487683949,,
Surges Pub Inc,5263 S Nova Rd,Port Orange,FL,US,32127,29.1142,-80.9829,Brewers,us/fl/portorange/5263snovard/1488333272,,
Surly Brewing Co,716 Prior Ave N,Saint Paul,MN,US,55104,44.9627,-93.1823,Brewers,us/mn/saintpaul/716prioraven/-121208541,,
Surly Brewing Co,4811 Dusharme Dr,Minneapolis,MN,US,55429,45.0424,-93.3243,"Brewers,Brewery",us/mn/minneapolis/4811dusharmedr/-121208541,,
Susina Bakery,7122 Beverly Blvd,Los Angeles,CA,US,90036,34.075733,-118.344824,Brewers,us/miraclemile/losangeles/7122beverlyblvd/1763971467,,
Suspended Brewing Co,610 Lofstrand Ln,Rockville,MD,US,20850,39.0939,-77.1408,Brewers,us/md/rockville/610lofstrandln/-1053470363,,
Susquehanna Brewing Company,635 S Main St,Pittston,PA,US,18640,41.30335,-75.80521,"Breweries,Food & Drink",us/jenkinstownship/pittston/635smainst/-348974827,,
Sutter Home Winery,118 Westfield Ave Ste 5,Clark,NJ,US,7066,40.6207,-74.3,"Wineries,Brewers",us/nj/clark/118westfieldaveste5/-1696738434,,
Sutter Home Winery,1110 Nasa Pkwy,Houston,TX,US,77058,29.5456,-95.1035,"Wineries,Brewers",us/tx/houston/1110nasapkwy/-1696738434,,
